game,country,lat,long,Unnamed: 0,platform,year,Variable,playtime
Persona 5,Indonesia,-6.91,107.61,124100.0,PS3,2016.0,JP_Sales,0.11
Persona 5,Indonesia,-6.91,107.61,140818.0,PS4,2016.0,Other_Sales,0
Persona 5,Indonesia,-6.91,107.61,140819.0,PS3,2016.0,Other_Sales,0
Persona 5,Indonesia,-6.91,107.61,157537.0,PS4,2016.0,Global_Sales,0.37
Persona 5,Indonesia,-6.91,107.61,157538.0,PS3,2016.0,Global_Sales,0.11
Persona 5,Indonesia,-6.91,107.61,241132.0,PS4,2016.0,Developer,Atlus
Persona 5,Indonesia,-6.91,107.61,241133.0,PS3,2016.0,Developer,Atlus
Call of Duty: Infinite Warfare,Iran,35.72,51.4,51401.0,PS4,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,Iran,35.72,51.4,51402.0,XOne,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,Iran,35.72,51.4,51403.0,PC,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,Iran,35.72,51.4,68120.0,PS4,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,Iran,35.72,51.4,68121.0,XOne,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,Iran,35.72,51.4,68122.0,PC,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,Iran,35.72,51.4,84839.0,PS4,2016.0,NA_Sales,1.61
Call of Duty: Infinite Warfare,Iran,35.72,51.4,84840.0,XOne,2016.0,NA_Sales,1.46
Call of Duty: Infinite Warfare,Iran,35.72,51.4,84841.0,PC,2016.0,NA_Sales,0.04
Call of Duty: Infinite Warfare,Iran,35.72,51.4,101558.0,PS4,2016.0,EU_Sales,2
Call of Duty: Infinite Warfare,Iran,35.72,51.4,101559.0,XOne,2016.0,EU_Sales,0.74
Call of Duty: Infinite Warfare,Iran,35.72,51.4,101560.0,PC,2016.0,EU_Sales,0.08
Call of Duty: Infinite Warfare,Iran,35.72,51.4,118277.0,PS4,2016.0,JP_Sales,0.15
Call of Duty: Infinite Warfare,Iran,35.72,51.4,118278.0,XOne,2016.0,JP_Sales,0
Call of Duty: Infinite Warfare,Iran,35.72,51.4,118279.0,PC,2016.0,JP_Sales,0
Call of Duty: Infinite Warfare,Iran,35.72,51.4,134996.0,PS4,2016.0,Other_Sales,0.71
Call of Duty: Infinite Warfare,Iran,35.72,51.4,134997.0,XOne,2016.0,Other_Sales,0.22
Call of Duty: Infinite Warfare,Iran,35.72,51.4,134998.0,PC,2016.0,Other_Sales,0.01
Call of Duty: Infinite Warfare,Iran,35.72,51.4,151715.0,PS4,2016.0,Global_Sales,4.46
Call of Duty: Infinite Warfare,Iran,35.72,51.4,151716.0,XOne,2016.0,Global_Sales,2.42
Call of Duty: Infinite Warfare,Iran,35.72,51.4,151717.0,PC,2016.0,Global_Sales,0.14
Call of Duty: Infinite Warfare,Iran,35.72,51.4,168434.0,PS4,2016.0,Critic_Score,77
Call of Duty: Infinite Warfare,Iran,35.72,51.4,168435.0,XOne,2016.0,Critic_Score,78
Call of Duty: Infinite Warfare,Iran,35.72,51.4,168436.0,PC,2016.0,Critic_Score,73
Call of Duty: Infinite Warfare,Iran,35.72,51.4,185153.0,PS4,2016.0,Critic_Count,82
Call of Duty: Infinite Warfare,Iran,35.72,51.4,185154.0,XOne,2016.0,Critic_Count,17
Call of Duty: Infinite Warfare,Iran,35.72,51.4,185155.0,PC,2016.0,Critic_Count,16
Call of Duty: Infinite Warfare,Iran,35.72,51.4,201872.0,PS4,2016.0,User_Score,3.4
Call of Duty: Infinite Warfare,Iran,35.72,51.4,201873.0,XOne,2016.0,User_Score,3.1
Call of Duty: Infinite Warfare,Iran,35.72,51.4,201874.0,PC,2016.0,User_Score,3
Call of Duty: Infinite Warfare,Iran,35.72,51.4,218591.0,PS4,2016.0,User_Count,1129
Call of Duty: Infinite Warfare,Iran,35.72,51.4,218592.0,XOne,2016.0,User_Count,290
Call of Duty: Infinite Warfare,Iran,35.72,51.4,218593.0,PC,2016.0,User_Count,440
Call of Duty: Infinite Warfare,Iran,35.72,51.4,235310.0,PS4,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,Iran,35.72,51.4,235311.0,XOne,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,Iran,35.72,51.4,235312.0,PC,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,Iran,35.72,51.4,252029.0,PS4,2016.0,Rating,M
Call of Duty: Infinite Warfare,Iran,35.72,51.4,252030.0,XOne,2016.0,Rating,M
Call of Duty: Infinite Warfare,Iran,35.72,51.4,252031.0,PC,2016.0,Rating,M
Battlefield 1,Iraq,33.31,44.36,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Iraq,33.31,44.36,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Iraq,33.31,44.36,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Iraq,33.31,44.36,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Iraq,33.31,44.36,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Iraq,33.31,44.36,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Iraq,33.31,44.36,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Iraq,33.31,44.36,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Iraq,33.31,44.36,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Iraq,33.31,44.36,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Iraq,33.31,44.36,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Iraq,33.31,44.36,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Iraq,33.31,44.36,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Iraq,33.31,44.36,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Iraq,33.31,44.36,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Iraq,33.31,44.36,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Iraq,33.31,44.36,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Iraq,33.31,44.36,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Iraq,33.31,44.36,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Iraq,33.31,44.36,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Iraq,33.31,44.36,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Iraq,33.31,44.36,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Iraq,33.31,44.36,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Iraq,33.31,44.36,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Iraq,33.31,44.36,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Iraq,33.31,44.36,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Iraq,33.31,44.36,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Iraq,33.31,44.36,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Iraq,33.31,44.36,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Iraq,33.31,44.36,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Iraq,33.31,44.36,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Iraq,33.31,44.36,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Iraq,33.31,44.36,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Iraq,33.31,44.36,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Iraq,33.31,44.36,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Iraq,33.31,44.36,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Iraq,33.31,44.36,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Iraq,33.31,44.36,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Iraq,33.31,44.36,252123.0,PC,2016.0,Rating,M
FIFA 17,Ireland,53.35,-6.27,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Ireland,53.35,-6.27,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Ireland,53.35,-6.27,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Ireland,53.35,-6.27,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Ireland,53.35,-6.27,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Ireland,53.35,-6.27,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Ireland,53.35,-6.27,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Ireland,53.35,-6.27,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Ireland,53.35,-6.27,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Ireland,53.35,-6.27,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Ireland,53.35,-6.27,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Ireland,53.35,-6.27,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Ireland,53.35,-6.27,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Ireland,53.35,-6.27,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Ireland,53.35,-6.27,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Ireland,53.35,-6.27,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Ireland,53.35,-6.27,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Ireland,53.35,-6.27,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Ireland,53.35,-6.27,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Ireland,53.35,-6.27,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Ireland,53.35,-6.27,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Ireland,53.35,-6.27,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Ireland,53.35,-6.27,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Ireland,53.35,-6.27,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Ireland,53.35,-6.27,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Ireland,53.35,-6.27,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Ireland,53.35,-6.27,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Ireland,53.35,-6.27,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Ireland,53.35,-6.27,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Ireland,53.35,-6.27,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Ireland,53.35,-6.27,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Ireland,53.35,-6.27,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Ireland,53.35,-6.27,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Ireland,53.35,-6.27,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Ireland,53.35,-6.27,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Ireland,53.35,-6.27,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Ireland,53.35,-6.27,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Ireland,53.35,-6.27,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Ireland,53.35,-6.27,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Ireland,53.35,-6.27,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Ireland,53.35,-6.27,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Ireland,53.35,-6.27,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Ireland,53.35,-6.27,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Ireland,53.35,-6.27,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Ireland,53.35,-6.27,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Ireland,53.35,-6.27,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Ireland,53.35,-6.27,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Ireland,53.35,-6.27,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Ireland,53.35,-6.27,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Ireland,53.35,-6.27,218343.0,X360,2016.0,User_Count,23
FIFA 17,Ireland,53.35,-6.27,218344.0,PC,2016.0,User_Count,160
FIFA 17,Ireland,53.35,-6.27,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ireland,53.35,-6.27,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ireland,53.35,-6.27,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ireland,53.35,-6.27,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ireland,53.35,-6.27,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ireland,53.35,-6.27,251778.0,PS4,2016.0,Rating,E
FIFA 17,Ireland,53.35,-6.27,251779.0,XOne,2016.0,Rating,E
FIFA 17,Ireland,53.35,-6.27,251780.0,PS3,2016.0,Rating,E
FIFA 17,Ireland,53.35,-6.27,251781.0,X360,2016.0,Rating,E
FIFA 17,Ireland,53.35,-6.27,251782.0,PC,2016.0,Rating,E
Battlefield 1,Israel,31.77,35.22,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Israel,31.77,35.22,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Israel,31.77,35.22,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Israel,31.77,35.22,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Israel,31.77,35.22,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Israel,31.77,35.22,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Israel,31.77,35.22,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Israel,31.77,35.22,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Israel,31.77,35.22,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Israel,31.77,35.22,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Israel,31.77,35.22,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Israel,31.77,35.22,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Israel,31.77,35.22,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Israel,31.77,35.22,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Israel,31.77,35.22,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Israel,31.77,35.22,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Israel,31.77,35.22,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Israel,31.77,35.22,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Israel,31.77,35.22,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Israel,31.77,35.22,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Israel,31.77,35.22,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Israel,31.77,35.22,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Israel,31.77,35.22,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Israel,31.77,35.22,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Israel,31.77,35.22,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Israel,31.77,35.22,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Israel,31.77,35.22,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Israel,31.77,35.22,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Israel,31.77,35.22,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Israel,31.77,35.22,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Israel,31.77,35.22,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Israel,31.77,35.22,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Israel,31.77,35.22,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Israel,31.77,35.22,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Israel,31.77,35.22,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Israel,31.77,35.22,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Israel,31.77,35.22,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Israel,31.77,35.22,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Israel,31.77,35.22,252123.0,PC,2016.0,Rating,M
FIFA 17,Italy,41.89,12.49,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Italy,41.89,12.49,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Italy,41.89,12.49,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Italy,41.89,12.49,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Italy,41.89,12.49,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Italy,41.89,12.49,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Italy,41.89,12.49,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Italy,41.89,12.49,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Italy,41.89,12.49,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Italy,41.89,12.49,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Italy,41.89,12.49,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Italy,41.89,12.49,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Italy,41.89,12.49,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Italy,41.89,12.49,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Italy,41.89,12.49,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Italy,41.89,12.49,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Italy,41.89,12.49,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Italy,41.89,12.49,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Italy,41.89,12.49,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Italy,41.89,12.49,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Italy,41.89,12.49,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Italy,41.89,12.49,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Italy,41.89,12.49,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Italy,41.89,12.49,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Italy,41.89,12.49,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Italy,41.89,12.49,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Italy,41.89,12.49,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Italy,41.89,12.49,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Italy,41.89,12.49,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Italy,41.89,12.49,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Italy,41.89,12.49,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Italy,41.89,12.49,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Italy,41.89,12.49,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Italy,41.89,12.49,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Italy,41.89,12.49,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Italy,41.89,12.49,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Italy,41.89,12.49,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Italy,41.89,12.49,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Italy,41.89,12.49,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Italy,41.89,12.49,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Italy,41.89,12.49,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Italy,41.89,12.49,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Italy,41.89,12.49,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Italy,41.89,12.49,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Italy,41.89,12.49,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Italy,41.89,12.49,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Italy,41.89,12.49,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Italy,41.89,12.49,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Italy,41.89,12.49,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Italy,41.89,12.49,218343.0,X360,2016.0,User_Count,23
FIFA 17,Italy,41.89,12.49,218344.0,PC,2016.0,User_Count,160
FIFA 17,Italy,41.89,12.49,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Italy,41.89,12.49,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Italy,41.89,12.49,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Italy,41.89,12.49,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Italy,41.89,12.49,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Italy,41.89,12.49,251778.0,PS4,2016.0,Rating,E
FIFA 17,Italy,41.89,12.49,251779.0,XOne,2016.0,Rating,E
FIFA 17,Italy,41.89,12.49,251780.0,PS3,2016.0,Rating,E
FIFA 17,Italy,41.89,12.49,251781.0,X360,2016.0,Rating,E
FIFA 17,Italy,41.89,12.49,251782.0,PC,2016.0,Rating,E
Horizon Zero Dawn ,Japan,35.65,139.84,,,,,
FIFA 17,Jordan,31.96,35.93,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Jordan,31.96,35.93,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Jordan,31.96,35.93,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Jordan,31.96,35.93,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Jordan,31.96,35.93,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Jordan,31.96,35.93,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Jordan,31.96,35.93,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Jordan,31.96,35.93,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Jordan,31.96,35.93,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Jordan,31.96,35.93,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Jordan,31.96,35.93,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Jordan,31.96,35.93,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Jordan,31.96,35.93,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Jordan,31.96,35.93,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Jordan,31.96,35.93,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Jordan,31.96,35.93,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Jordan,31.96,35.93,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Jordan,31.96,35.93,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Jordan,31.96,35.93,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Jordan,31.96,35.93,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Jordan,31.96,35.93,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Jordan,31.96,35.93,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Jordan,31.96,35.93,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Jordan,31.96,35.93,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Jordan,31.96,35.93,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Jordan,31.96,35.93,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Jordan,31.96,35.93,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Jordan,31.96,35.93,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Jordan,31.96,35.93,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Jordan,31.96,35.93,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Jordan,31.96,35.93,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Jordan,31.96,35.93,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Jordan,31.96,35.93,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Jordan,31.96,35.93,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Jordan,31.96,35.93,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Jordan,31.96,35.93,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Jordan,31.96,35.93,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Jordan,31.96,35.93,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Jordan,31.96,35.93,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Jordan,31.96,35.93,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Jordan,31.96,35.93,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Jordan,31.96,35.93,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Jordan,31.96,35.93,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Jordan,31.96,35.93,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Jordan,31.96,35.93,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Jordan,31.96,35.93,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Jordan,31.96,35.93,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Jordan,31.96,35.93,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Jordan,31.96,35.93,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Jordan,31.96,35.93,218343.0,X360,2016.0,User_Count,23
FIFA 17,Jordan,31.96,35.93,218344.0,PC,2016.0,User_Count,160
FIFA 17,Jordan,31.96,35.93,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Jordan,31.96,35.93,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Jordan,31.96,35.93,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Jordan,31.96,35.93,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Jordan,31.96,35.93,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Jordan,31.96,35.93,251778.0,PS4,2016.0,Rating,E
FIFA 17,Jordan,31.96,35.93,251779.0,XOne,2016.0,Rating,E
FIFA 17,Jordan,31.96,35.93,251780.0,PS3,2016.0,Rating,E
FIFA 17,Jordan,31.96,35.93,251781.0,X360,2016.0,Rating,E
FIFA 17,Jordan,31.96,35.93,251782.0,PC,2016.0,Rating,E
World of Tanks,Kazakhstan,51.17,71.45,58187.0,PC,2011.0,Genre,Shooter
World of Tanks,Kazakhstan,51.17,71.45,58188.0,X360,,Genre,Shooter
World of Tanks,Kazakhstan,51.17,71.45,74906.0,PC,2011.0,Publisher,Wargaming.net
